# Recoil energy (kev)        Event rate (events/gev)
   1.0000000000000000        4802.1609236281920     
   11.000000000000000        2715.5452859471407     
   21.000000000000000        1486.2871049650862     
   31.000000000000000        780.94400799308960     
   41.000000000000000        389.15773546397151     
   51.000000000000000        180.39997459856309     
   61.000000000000000        75.226058095594567     
   71.000000000000000        26.387137007469910     
   81.000000000000000        6.5710639605563141     
   91.000000000000000       0.55511864279282552     
   101.00000000000000       0.26236879399415797     
   111.00000000000000        1.7051611886516507     
   121.00000000000000        3.1376258019849712     
   131.00000000000000        3.9699449362750543     
   141.00000000000000        4.1531769344632732     
   151.00000000000000        3.8478005005524967     
   161.00000000000000        3.2581637589964396     
   171.00000000000000        2.5600673246086014     
   181.00000000000000        1.8776700821034844     
   191.00000000000000        1.2841970176916242     
   201.00000000000000       0.81223576295369926     
   211.00000000000000       0.46621404052377396     
   221.00000000000000       0.23360554094065927     
   231.00000000000000        9.3601713120122068E-002
   241.00000000000000        2.3113208816432817E-002
   251.00000000000000        4.7299569690433885E-004
   261.00000000000000        7.3803527563908785E-003
   271.00000000000000        2.9618363221210857E-002
   281.00000000000000        5.6994477600027127E-002
   291.00000000000000        8.2847965122190850E-002
   301.00000000000000       0.10336687764293515     
   311.00000000000000       0.11687232838246527     
   321.00000000000000       0.12316268871367765     
   331.00000000000000       0.12296362504598990     
   341.00000000000000       0.11749874862972845     
   351.00000000000000       0.10817654535840800     
   361.00000000000000        9.6378906519910851E-002
   371.00000000000000        8.3332224564420798E-002
   381.00000000000000        7.0041478080849776E-002
   391.00000000000000        5.7269401375787871E-002
   401.00000000000000        4.5545592807955101E-002
   411.00000000000000        3.5193521990515002E-002
   421.00000000000000        2.6366396784228516E-002
   431.00000000000000        1.9085500205548826E-002
   441.00000000000000        1.3276798226250114E-002
   451.00000000000000        8.8033343535635841E-003
   461.00000000000000        5.4922005101484331E-003
   471.00000000000000        3.1557672851619989E-003
   481.00000000000000        1.6074408474257217E-003
   491.00000000000000        6.7255845902292933E-004
   501.00000000000000        1.9520246355711498E-004
   511.00000000000000        4.1757047106099430E-005
   521.00000000000000        1.0199579333847731E-004
   531.00000000000000        2.8840400098633588E-004
   541.00000000000000        5.3433209504572313E-004
   551.00000000000000        7.9146213971200590E-004
   561.00000000000000        1.0269595223887148E-003
   571.00000000000000        1.2205829345754548E-003
   581.00000000000000        1.3619411642516121E-003
   591.00000000000000        1.4480159830308444E-003
   601.00000000000000        1.4810160989114150E-003
   611.00000000000000        1.4665863792990121E-003
   621.00000000000000        1.4123674830352135E-003
   631.00000000000000        1.3268816623038348E-003
   641.00000000000000        1.2187088314596650E-003
   651.00000000000000        1.0959112391631608E-003
   661.00000000000000        9.6566364210517997E-004
   671.00000000000000        8.3404743885225031E-004
   681.00000000000000        7.0597071182711309E-004
   691.00000000000000        5.8518071181648220E-004
   701.00000000000000        4.7434037928882720E-004
   711.00000000000000        3.7514558394761700E-004
   721.00000000000000        2.8846457697255350E-004
   731.00000000000000        2.1448550251523682E-004
   741.00000000000000        1.5286160692519382E-004
   751.00000000000000        1.0284698088138477E-004
   761.00000000000000        6.3418281140145704E-005
   771.00000000000000        3.3379944654641593E-005
   781.00000000000000        1.1451985681138636E-005
   791.00000000000000        0.0000000000000000     
   801.00000000000000        0.0000000000000000     
   811.00000000000000        0.0000000000000000     
   821.00000000000000        0.0000000000000000     
   831.00000000000000        0.0000000000000000     
   841.00000000000000        0.0000000000000000     
   851.00000000000000        0.0000000000000000     
   861.00000000000000        0.0000000000000000     
   871.00000000000000        0.0000000000000000     
   881.00000000000000        0.0000000000000000     
   891.00000000000000        0.0000000000000000     
   901.00000000000000        0.0000000000000000     
   911.00000000000000        0.0000000000000000     
   921.00000000000000        0.0000000000000000     
   931.00000000000000        0.0000000000000000     
   941.00000000000000        0.0000000000000000     
   951.00000000000000        0.0000000000000000     
   961.00000000000000        0.0000000000000000     
   971.00000000000000        0.0000000000000000     
   981.00000000000000        0.0000000000000000     
   991.00000000000000        0.0000000000000000     
