# Recoil energy (kev)        Event rate (events/gev)
   453.10000000000002        2.5921075087933456     
   454.10000000000002        2.4459569066670834     
   455.10000000000002        2.3065405734122155     
   456.10000000000002        2.1736101864954644     
   457.10000000000002        2.0469244264166422     
   458.10000000000002        1.9262488605813179     
   459.10000000000002        1.8113558253377822     
   460.10000000000002        1.7020243064363774     
   461.10000000000002        1.5980398181555491     
   462.10000000000002        1.4991942813280430     
   463.10000000000002        1.4052859004860065     
   464.10000000000002        1.3161190403352356     
   465.10000000000002        1.2315041017555459     
   466.10000000000002        1.1512573975133569     
   467.10000000000002        1.0752010278640325     
   468.10000000000002        1.0031627562088203     
   469.10000000000002       0.93497588496337170     
   470.10000000000002       0.87047913178449510     
   471.10000000000002       0.80951650629347027     
   472.10000000000002       0.75193718742438842     
   473.10000000000002       0.69759540151869981     
   474.10000000000002       0.64635030127900672     
   475.10000000000002       0.59806584568626875     
   476.10000000000002       0.55261068097851351     
   477.10000000000002       0.50985802278153669     
   478.10000000000002       0.46968553947464120     
   479.10000000000002       0.43197523686888833     
   480.10000000000002       0.39661334426857370     
   481.10000000000002       0.36349020198030685     
   482.10000000000002       0.33250015032920577     
   483.10000000000002       0.30354142023545394     
   484.10000000000002       0.27651602539955633     
   485.10000000000002       0.25132965613981562     
   486.10000000000002       0.22789157492047496     
   487.10000000000002       0.20611451360459238     
   488.10000000000002       0.18591457246157980     
   489.10000000000002       0.16721112095502452     
   490.10000000000002       0.14992670033249306     
   491.10000000000002       0.13398692803593104     
   492.10000000000002       0.11932040394661309     
   493.10000000000002       0.10585861847680038     
   494.10000000000002        9.3535862515861892E-002
   495.10000000000002        8.2289139236382300E-002
   496.10000000000002        7.2058077762793993E-002
   497.10000000000002        6.2784848702567536E-002
   498.10000000000002        5.4414081537350743E-002
   499.10000000000002        4.6892783869340857E-002
   500.10000000000002        4.0170262515928847E-002
   501.10000000000002        3.4198046443551552E-002
   502.10000000000002        2.8929811530144813E-002
   503.10000000000002        2.4321307143207137E-002
   504.10000000000002        2.0330284519540515E-002
   505.10000000000002        1.6916426930767347E-002
   506.10000000000002        1.4041281617387628E-002
   507.10000000000002        1.1668193473028573E-002
   508.10000000000002        9.7622404591093115E-003
   509.10000000000002        8.2901707291835169E-003
   510.10000000000002        7.2203414411994805E-003
   511.10000000000002        6.5226592349603195E-003
   512.10000000000002        6.1685223512898844E-003
   513.10000000000002        6.1307643686310210E-003
   514.10000000000002        6.3835995321458007E-003
   515.10000000000002        6.9025696497959869E-003
   516.10000000000002        7.6644925293447462E-003
   517.10000000000002        8.6474119297955676E-003
   518.10000000000002        9.8305490003190027E-003
   519.10000000000002        1.1194255179498208E-002
   520.10000000000002        1.2719966527310916E-002
   521.10000000000002        1.4390159462164681E-002
   522.10000000000002        1.6188307875060592E-002
   523.10000000000002        1.8098841592817726E-002
   524.10000000000002        2.0107106162324081E-002
   525.10000000000002        2.2199323927572658E-002
   526.10000000000002        2.4362556371404279E-002
   527.10000000000002        2.6584667693834094E-002
   528.10000000000002        2.8854289598921414E-002
   529.10000000000002        3.1160787262273160E-002
   530.10000000000002        3.3494226451414873E-002
   531.10000000000002        3.5845341771388067E-002
   532.10000000000002        3.8205506008220307E-002
   533.10000000000002        4.0566700542984849E-002
   534.10000000000002        4.2921486809607792E-002
   535.10000000000002        4.5262978769659880E-002
   536.10000000000002        4.7584816377754413E-002
   537.10000000000002        4.9881140011494705E-002
   538.10000000000002        5.2146565840154778E-002
   539.10000000000002        5.4376162106640320E-002
   540.10000000000002        5.6565426297696467E-002
   541.10000000000002        5.8710263177586999E-002
   542.10000000000002        6.0806963660885512E-002
   543.10000000000002        6.2852184500434977E-002
   544.10000000000002        6.4842928766817895E-002
   545.10000000000002        6.6776527096271715E-002
   546.10000000000002        6.8650619684107614E-002
   547.10000000000002        7.0463139001433514E-002
   548.10000000000002        7.2212293213047812E-002
   549.10000000000002        7.3896550275132353E-002
   550.10000000000002        7.5514622691505204E-002
   551.10000000000002        7.7065452907813053E-002
   552.10000000000002        7.8548199323386622E-002
   553.10000000000002        7.9962222900914953E-002
   554.10000000000002        8.1307074354567854E-002
   555.10000000000002        8.2582481897500268E-002
   556.10000000000002        8.3788339530337139E-002
   557.10000000000002        8.4924695852352669E-002
   558.10000000000002        8.5991743377769381E-002
   559.10000000000002        8.6989808339806587E-002
   560.10000000000002        8.7919340965717865E-002
   561.10000000000002        8.8780906206253507E-002
   562.10000000000002        8.9575174903606641E-002
   563.10000000000002        9.0302915382201060E-002
   564.10000000000002        9.0964985447059638E-002
   565.10000000000002        9.1562324774974391E-002
   566.10000000000002        9.2095947684031038E-002
   567.10000000000002        9.2566936267492614E-002
   568.10000000000002        9.2976433878302386E-002
   569.10000000000002        9.3325638951011897E-002
   570.10000000000002        9.3615799148240822E-002
   571.10000000000002        9.3848205819038535E-002
   572.10000000000002        9.4024188757108801E-002
   573.10000000000002        9.4145111246978719E-002
   574.10000000000002        9.4212365386700553E-002
   575.10000000000002        9.4227367675948082E-002
   576.10000000000002        9.4191554858731638E-002
   577.10000000000002        9.4106380010257701E-002
   578.10000000000002        9.3973308857851337E-002
   579.10000000000002        9.3793816326036991E-002
   580.10000000000002        9.3569383296410971E-002
   581.10000000000002        9.3301493572955904E-002
   582.10000000000002        9.2991631044052572E-002
   583.10000000000002        9.2641277032442015E-002
   584.10000000000002        9.2251907824927454E-002
   585.10000000000002        9.1824992373698483E-002
   586.10000000000002        9.1361990161557910E-002
   587.10000000000002        9.0864349223504948E-002
   588.10000000000002        9.0333504317446578E-002
   589.10000000000002        8.9770875237069336E-002
   590.10000000000002        8.9177865260053224E-002
   591.10000000000002        8.8555859725221078E-002
   592.10000000000002        8.7906224732239288E-002
   593.10000000000002        8.7230305957922527E-002
   594.10000000000002        8.6529427583263027E-002
   595.10000000000002        8.5804891325591812E-002
   596.10000000000002        8.5057975570483918E-002
   597.10000000000002        8.4289934598181029E-002
   598.10000000000002        8.3501997899591757E-002
   599.10000000000002        8.2695369577017772E-002
   600.10000000000002        8.1871227825026760E-002
   601.10000000000002        8.1030724486992167E-002
   602.10000000000002        8.0174984683108047E-002
   603.10000000000002        7.9305106505740408E-002
   604.10000000000002        7.8422160778221603E-002
   605.10000000000002        7.7527190873300372E-002
   606.10000000000002        7.6621212587708071E-002
   607.10000000000002        7.5705214069299573E-002
   608.10000000000002        7.4780155793546008E-002
   609.10000000000002        7.3846970586149113E-002
   610.10000000000002        7.2906563688813833E-002
   611.10000000000002        7.1959812865219158E-002
   612.10000000000002        7.1007568544471864E-002
   613.10000000000002        7.0050653999373519E-002
   614.10000000000002        6.9089865556983238E-002
   615.10000000000002        6.8125972839072083E-002
   616.10000000000002        6.7159719030167417E-002
   617.10000000000002        6.6191821171012563E-002
   618.10000000000002        6.5222970475323314E-002
   619.10000000000002        6.4253832667911542E-002
   620.10000000000002        6.3285048342222858E-002
   621.10000000000002        6.2317233335557304E-002
   622.10000000000002        6.1350979120215594E-002
   623.10000000000002        6.0386853208986943E-002
   624.10000000000002        5.9425399573427080E-002
   625.10000000000002        5.8467139073471494E-002
   626.10000000000002        5.7512569897015392E-002
   627.10000000000002        5.6562168008143072E-002
   628.10000000000002        5.5616387602773203E-002
   629.10000000000002        5.4675661570575136E-002
   630.10000000000002        5.3740401962035590E-002
   631.10000000000002        5.2811000459626209E-002
   632.10000000000002        5.1887828852152908E-002
   633.10000000000002        5.0971239511297943E-002
   634.10000000000002        5.0061565869532573E-002
   635.10000000000002        4.9159122898595989E-002
   636.10000000000002        4.8264207587752329E-002
   637.10000000000002        4.7377099421138984E-002
   638.10000000000002        4.6498060853537707E-002
   639.10000000000002        4.5627337783948882E-002
   640.10000000000002        4.4765160026386808E-002
   641.10000000000002        4.3911741777378777E-002
   642.10000000000002        4.3067282079646323E-002
   643.10000000000002        4.2231965281535902E-002
   644.10000000000002        4.1405961491759666E-002
   645.10000000000002        4.0589427029054964E-002
   646.10000000000002        3.9782504866417601E-002
   647.10000000000002        3.8985325069570406E-002
   648.10000000000002        3.8198005229379120E-002
   649.10000000000002        3.7420650887930722E-002
   650.10000000000002        3.6653355958049902E-002
   651.10000000000002        3.5896203136017497E-002
   652.10000000000002        3.5149264307309545E-002
   653.10000000000002        3.4412600945173802E-002
   654.10000000000002        3.3686264501900300E-002
   655.10000000000002        3.2970296792646875E-002
   656.10000000000002        3.2264730371721825E-002
   657.10000000000002        3.1569588901210394E-002
